"T(P,V/N)-b1","T(P,V/N)-b2","T(P,V/N)-a","T(P,V/N)-R2",T(V/N)-b,T(V/N)-a,T(V/N)-R2,P(V)-slope,P(V)-a,P(V)-R2,Wp(WT)-slope,Wp(WT)-a,Wp(WT)-R2,T(P)-slope,T(P)-a,T(P)-R2,T-m,T-slope,T-R2,P-m,P-slope,P-R2,V-m,V-slope,V-R2,Vs-m,Vs-slope,Vs-R2,TN-m,TN-slope,TN-R2,PV-m,PV-slope,PV-R2,V/N-m,V/N-slope,V/N-R2,N-m,Ns-m,I-m,V0-m,V/Vs-min,V/Vs-max,V/Vs-m,V/Vs-std,T/P-min,T/P-max,T/P-m,T/P-std,Tpi-min,Tpi-max,Tpi-m,Tpi-std,Fpi-min,Fpi-max,Fpi-m,Fpi-std,Tpi-slope,Tpi-R2:1-sse/sst,WT/WP-slope,WT/WP-R2:1-sse/sst,T(P*V/N)-slope,T(P*V/N)-a,T(P*V/N)-R2,Fpi,P*V/N,T/P,Tpi,dt,dz,workP,workT,Total T,Total F,RPM,Pr,p,Chainage
0.37317775,101.3480283,-2286.989848,0.962034312,215.3682789,-116.3735058,0.891450422,55.65562483,5808.762837,0.779197125,48.85364583,-29945.36015,0.942737229,0.631816747,-3525.359894,0.918551545,2450.076931,21.87182197,0.377022466,9457.54739,31.55001898,0.340937906,65.56003215,0.514135592,0.359916837,2728.067494,17.84212047,0.365686885,13478.92806,120.0425763,0.376835438,628549.4174,6129.17449,0.388044732,11.91656659,0.093738427,0.360328744,5.502490731,7254.190025,60.39329911,65.56003215,0.016617697,0.028151644,0.023928503,0.002175143,0.115725141,0.285055151,0.255789881,0.042786619,139.478425,251.8766806,204.8725326,19.6280666,650.608366,1837.405948,828.1663237,197.263356,205.9397683,0.889680803,0.021340242,0.931630538,0.019306614,244.236057,0.942994545,764.5203112,125488.7494,0.275629982,210.5347798,11.66666667,823.6260254,690224.3329,14821.50779,2694.672027,9778.219531,5.50030283,70.61944787,12.83921793,68862.88305
0.421373513,76.09957804,-3595.896476,0.920099929,264.1655183,-955.3748828,0.769838594,79.48469484,6257.048395,0.720063529,44.73384758,199392.567,0.882801155,0.544473083,-4139.020311,0.902337243,1894.696019,18.07475008,0.527800082,11081.7532,29.0606161,0.448248074,60.69979651,0.181481291,0.153379997,2450.309753,2.938929205,0.08296079,10659.08703,101.4588544,0.527422617,676214.5413,3414.694138,0.263555961,10.78895883,0.032538137,0.155046799,5.626443417,7407.044815,58.41084583,60.69979651,0.016149612,0.027232525,0.024703345,0.001922367,0.060745169,0.195014188,0.169564288,0.027433583,99.29422089,200.9339514,173.8272298,23.08705146,895.2282839,1634.60277,1038.840015,113.1438228,176.6830858,0.68437866,0.01584132,0.847751227,0.019731614,-476.9503416,0.883573679,1019.606862,125504.8104,0.179283461,182.7013093,38.83333333,2408.333008,705959.7442,11399.80577,2026.647799,11307.03682,5.624972637,62.44282881,11.10102452,68746.37497
0.254104509,103.1246963,-1898.066129,0.86067825,176.9173745,1.557591903,0.772603094,59.81214922,7212.013164,0.76047225,59.66181275,6254.51523,0.849698198,0.468638668,-3059.012744,0.756761176,1920.787369,7.799036557,0.180664905,10626.09736,23.08213616,0.45926281,57.0801123,0.312266692,0.39541765,2313.425942,9.043057548,0.467382573,10112.9336,66.75323903,0.43233108,609610.4662,4372.478974,0.442791258,10.84817013,0.031252106,0.117526277,5.261204427,6927.448745,58.28702478,57.0801123,0.020664428,0.031721509,0.024598151,0.001703704,0.114089884,0.212797292,0.180058069,0.019845681,145.0961514,196.6316156,176.8250402,11.44747516,710.8604205,1465.5054,991.2608195,101.7534329,177.0588747,0.772602593,0.016533721,0.827162622,0.013945555,306.2226589,0.830297011,963.0500984,122560.9163,0.189294008,181.7174998,10.66666667,642.8635254,651549.7894,10900.35678,2050.17094,10834.41811,5.32839203,60.13750407,11.31279875,68743.71747
0.367990966,25.11772297,-2489.135243,0.976378821,199.1517932,17.7885443,0.793819478,93.76266727,7043.774089,0.747139854,65.97209814,-51742.47571,0.881303073,0.408809362,-2701.376419,0.973456224,2273.011278,18.31747383,0.452936424,12167.9887,49.89749442,0.577017259,54.65090489,0.319115593,0.277706077,2242.194271,16.20908105,0.306968691,10972.73389,85.2554799,0.394893477,672151.8011,5968.71465,0.391923837,11.32413973,0.069049672,0.321570361,4.822800001,6357.069667,57.28262775,54.65090489,0.020538305,0.034582382,0.024715605,0.002518074,0.092692451,0.204719306,0.18514783,0.022362209,163.1125739,245.3580734,200.2343475,17.23661709,897.1306266,1759.717993,1095.474769,143.3908332,200.6857111,0.793771251,0.016205506,0.839603694,0.013133641,444.1220003,0.876343797,1062.593151,150170.786,0.194928624,207.1630861,9.833333333,581.0174805,729343.8033,11931.68456,2456.327649,12601.45476,4.85721999,57.90621658,11.92025331,68740.09186
0.397773025,17.52712049,-2547.602646,0.913451294,100.9529421,1210.247288,0.438659557,42.04033238,9448.20136,0.38512803,69.23204857,-148567.113,0.572257133,0.430102237,-2733.504854,0.905344054,2332.997653,14.54716658,0.553819104,11779.76321,28.90998121,0.446926881,55.46011928,0.347734571,0.296731567,2119.645297,13.39253687,0.623404247,11633.94497,72.28951213,0.553832531,656874.73,5423.595353,0.372202498,11.12152199,0.069978235,0.297747029,4.987046459,6575.69484,57.36626732,55.46011928,0.02231884,0.039048806,0.026181628,0.003022009,0.119233897,0.220774364,0.197302002,0.016399347,140.2233378,243.8351769,211.6699047,20.53011509,673.3693957,1452.036656,1079.460926,126.0773978,206.8411105,-0.0573008,0.017364021,-0.147514802,0.008290018,1240.976556,0.573433452,1032.918015,143638.6512,0.202950997,209.3903896,8.666666667,475.9558105,716142.4085,12221.98403,2451.404064,12075.45389,4.985756444,59.2967413,11.89327084,68737.30759
0.214658891,215.643047,-2098.390151,0.844306682,290.8040942,-765.3909589,0.798175698,77.34397249,5398.49465,0.711303922,38.7740551,106645.6041,0.829523232,0.544852995,-2973.98452,0.640716989,2650.186524,24.41205521,0.417106118,10322.36419,5.555508979,0.010008708,63.66196852,0.178743751,0.087134431,2607.820127,7.791804241,0.108894389,14349.86056,100.4225016,0.253762546,663047.888,1654.770157,0.038017795,11.74528678,0.059123436,0.25921477,5.430621777,7168.580108,60.90323608,63.66196852,0.016200397,0.026098378,0.024439898,0.001482548,0.104782265,0.31788045,0.254555643,0.045586046,153.7259489,272.0988044,223.3237252,28.36077634,729.8815649,1487.827747,895.4559994,126.4245881,226.9384227,0.758894506,0.02163407,0.829415006,0.022357206,-82.36564782,0.835325865,879.3307732,127874.5688,0.270013846,236.8960845,22.66666667,1474.867871,696054.882,15550.70673,2857.219104,10591.35031,5.445138695,65.6676257,12.07555926,68727.83572
0.4465248,131.7784489,-3010.175757,0.965926201,363.2299032,-1908.463692,0.829753051,116.1303133,1501.71616,0.834962452,36.57683801,99447.29595,0.946301834,0.627577108,-2943.812438,0.934489683,3004.657062,22.83876666,0.260443162,9478.46795,43.5845068,0.399752889,68.68793826,0.238230469,0.192906207,2754.229674,5.89504984,0.092780136,15275.3552,143.6219216,0.395994041,658171.4887,4768.22817,0.308729839,13.5262012,0.022526753,0.040288324,5.084916977,6710.558995,57.27820926,68.68793826,0.019672195,0.027784475,0.024940449,0.001432712,0.106272711,0.363745014,0.312437697,0.049119209,79.02603002,257.1532892,219.1519967,34.07821456,627.9932905,854.1498472,704.1099519,49.87284436,224.1303003,0.706323368,0.023299826,0.936619895,0.025366856,-282.0575083,0.942407126,708.8620709,140653.1951,0.333302518,235.8720096,28.83333333,2064.484985,713323.9232,16863.31488,3323.985237,9968.721665,5.081218011,71.46867833,14.08916033,68726.40532
0.334129865,100.0344791,-2668.991179,0.967268384,296.8560666,-497.1407075,0.8465877,80.74167949,7841.146005,0.877190497,52.72588245,-11512.82991,0.954312534,0.462367178,-3235.73785,0.943727983,2736.151338,27.45207557,0.568328908,12915.90206,66.8047039,0.762413582,62.8517525,0.657959056,0.549636942,2582.852957,29.51003795,0.611443686,15865.89786,216.6245983,0.640127472,825030.6356,11794.78213,0.651438895,10.89178363,0.070645392,0.391775212,5.71515128,7534.880368,60.31610186,62.8517525,0.022552945,0.031437867,0.02444394,0.001472659,0.10425764,0.233207194,0.209645266,0.028695007,189.4654788,280.6969758,249.2539077,22.91057222,880.2613312,1817.281493,1205.010659,140.406881,252.2107952,0.827011162,0.019161304,0.950813681,0.017451,253.9228058,0.927055453,1157.639494,157215.3408,0.223487033,258.6498741,13.83333333,967.7506836,942757.0145,18064.33407,3011.350256,13477.24805,5.996887442,69.95369001,11.66933518,68716.55422
0.197460919,203.1905752,-2206.614107,0.973550888,340.3083665,-645.9853872,0.944245602,117.3328973,7788.793514,0.86801011,53.99924429,14548.81275,0.976259186,0.443111239,-3818.599954,0.919526246,2792.669083,30.00672051,0.428013338,14920.11136,77.73492726,0.613357996,60.77850297,0.444326339,0.317834151,2425.525163,19.0470658,0.300175051,16804.8834,191.8013401,0.477418172,921999.8165,10039.17414,0.437906525,10.10452521,0.067145825,0.262856396,6.014204202,7928.295166,63.46547378,60.77850297,0.023206426,0.030974675,0.025307434,0.00139535,0.066289336,0.214334508,0.184166707,0.034747928,186.9161802,300.3422531,272.2175943,27.46871585,1279.681145,3034.615091,1528.898132,299.760264,278.5390157,0.912048296,0.01821869,0.976197729,0.018026328,30.29635222,0.975824226,1427.291893,170236.4974,0.200491605,285.8179061,20.33333333,1329.862268,1021326.498,18729.89245,3121.953925,15583.32221,5.999422473,65.55677074,10.92802845,68708.39865
0.382609842,80.93170977,-3538.709254,0.912703932,364.3954185,-824.1253928,0.651558372,134.0940351,6620.089097,0.752637791,41.59184028,193272.7523,0.86957495,0.448323833,-3663.560813,0.899898165,3033.642709,27.80570633,0.49877599,14938.31696,52.3619512,0.395056859,62.03279552,0.217292033,0.162535588,2501.498829,9.195630232,0.154483017,17828.13431,188.7832255,0.571215894,934777.667,5739.045219,0.265364925,10.58676346,0.020313704,0.054251083,5.853683467,7722.333276,62.7299616,62.03279552,0.022427626,0.029748862,0.024901836,0.001182098,0.092363883,0.231344258,0.20106961,0.029010128,180.7143647,342.8782624,284.2963255,38.71160313,1242.558236,1956.547932,1425.575297,139.8956057,287.6353677,0.622237772,0.019124787,0.863066813,0.020138529,-174.8672999,0.837373826,1424.370692,169186.6284,0.212313974,302.4031405,16.16666667,1048.742212,1006715.759,19603.5007,3293.856611,15516.41494,5.949651226,64.86380867,10.90308454,68706.60678
0.421027839,187.8371249,-4840.698029,0.936771143,371.5777836,-1419.637935,0.807103697,75.49596423,8103.869846,0.601324087,40.04169666,224785.7316,0.89776507,0.680777196,-6071.457612,0.85499045,2969.815042,23.80069634,0.401072127,13280.81009,23.36911327,0.209592799,68.57241048,0.347469511,0.439201857,2848.685088,13.49152628,0.345895273,17237.86502,137.7034232,0.400884464,915019.0939,5793.201805,0.397287434,11.81301243,0.060258506,0.439794726,5.805388073,7652.468334,65.09659473,68.57241048,0.020190805,0.02727831,0.024136212,0.001245166,0.090697035,0.250327931,0.221993296,0.034258812,126.2386706,319.4761998,249.2394451,31.15970479,1020.433922,1456.099208,1134.968124,104.5341832,252.8646867,0.723707658,0.018912517,0.875322584,0.022404221,-561.9129977,0.898583705,1116.045528,167271.3116,0.236128213,263.244339,16,1153.069006,970642.5302,18685.17762,3220.031042,13642.67007,5.802820152,71.18027818,12.26652327,68692.2053
0.149089929,203.0514977,-1529.067922,0.982441716,297.2000985,-737.1453695,0.963387419,111.9326074,5283.512804,0.797458209,55.84831488,-14131.352,0.969302092,0.41769502,-2571.314543,0.908404311,2681.153342,29.79673676,0.478394955,12574.88748,76.33998069,0.603104659,65.14075612,0.47619934,0.368698591,2699.440013,20.26972779,0.385618867,15176.92493,157.6240679,0.434636268,833474.3304,9741.260361,0.515881799,11.50167422,0.092845529,0.425861228,5.671375899,7473.697452,60.66010824,65.14075612,0.022287287,0.025828986,0.024157888,0.000721248,0.072686159,0.236904044,0.209638977,0.037241573,121.7971636,257.8825557,229.1895447,25.33403003,969.1495014,1740.494914,1121.522837,171.9428566,235.0890144,0.919969974,0.018164638,0.967081829,0.01727267,136.9885248,0.971294574,1075.912177,164431.8488,0.224407028,241.1655565,17.5,1222.154541,926847.3124,16804.4062,2980.158348,13292.20361,5.63996717,69.72699938,12.36600583,68691.28477
0.339370193,134.8535305,-3077.876588,0.897303345,228.3050521,-617.7695412,0.841836242,45.29177798,7389.37011,0.745300545,47.7575349,133353.7126,0.900017544,0.690866943,-5208.099131,0.814402483,1888.188479,9.858339531,0.195711902,10271.56919,18.80619339,0.417408441,63.63625384,0.24466016,0.194443417,2735.686394,2.571905371,0.029027901,10955.21531,61.75429559,0.209227199,656547.79,3426.773128,0.254227,10.97635815,0.036813024,0.16897253,5.790122472,7625.202802,57.82151705,63.63625384,0.015904151,0.025996401,0.023186322,0.001883164,0.081042324,0.213826062,0.182874171,0.027427693,119.9885623,199.1403451,170.8193861,15.99249273,784.5386225,1551.679372,949.5026631,121.012801,172.7927838,0.791375484,0.016733227,0.888457941,0.018926828,-254.410709,0.888452244,917.1179787,119482.9438,0.194274638,177.9884931,12.33333333,819.4366699,695951.9034,11836.9718,2032.207558,10460.29093,5.824727665,66.53038853,11.42211218,68687.51878
0.133632176,175.2388268,-1252.820955,0.980790644,217.8572486,-200.507577,0.975250372,50.11887861,8310.773581,0.846381954,57.50270044,-8749.346469,0.983857619,0.612079341,-4787.407786,0.899228811,2040.898031,17.62398939,0.429913661,11155.91618,22.24048157,0.285237356,56.76788215,0.517629923,0.458556732,2310.621786,23.98090853,0.501156969,11271.5699,109.2818941,0.438718155,639396.3612,6463.724263,0.45667853,10.28841419,0.081828456,0.451034144,5.480269036,7220.287742,59.86656361,56.76788215,0.022849393,0.036929018,0.024862663,0.00197104,0.062978012,0.204844467,0.181428721,0.030341892,154.2598197,210.8146169,197.0155504,10.88909235,971.5933847,2449.423437,1129.410875,274.0862074,198.9216254,0.967667495,0.017605359,0.982993685,0.017006508,72.17924187,0.980147895,1025.693973,125041.3329,0.193253511,198.1325521,9.5,583.5167969,697258.5331,12199.59605,2187.790127,11320.95156,5.576243416,61.58780159,11.04470255,68667.59353
0.118878996,170.1398035,-998.0461374,0.958256817,210.7868693,-149.5571653,0.953227292,63.35115855,7124.00308,0.875662495,63.73715429,-90300.33609,0.944302289,0.554648335,-3861.420521,0.881085626,2312.015228,14.66897761,0.464965897,11130.3602,30.58938452,0.705960167,63.24047126,0.379335248,0.497573787,2614.934154,17.76567497,0.550642328,12520.24612,79.18567606,0.46478584,707704.5226,5865.021203,0.59268578,11.67801582,0.070293012,0.49766414,5.415742693,7137.681633,61.27256802,63.24047126,0.021991475,0.027807917,0.024243555,0.000990441,0.110471636,0.228179693,0.206847843,0.021596373,168.7911436,211.9599442,197.5918776,7.231507552,867.4728142,1527.913857,966.5304421,113.9270311,198.1714079,0.949761116,0.017623583,0.909562389,0.014826071,374.433275,0.94457786,921.5885529,139651.2326,0.215614678,198.6143415,8.333333333,553.5302246,756134.4764,13236.69863,2444.702622,11340.42138,5.414456576,66.67815337,12.31485989,68660.44765
0.564504825,18.07274636,-3058.834763,0.962368839,196.2515771,-162.8504723,0.853694145,63.72037003,5123.755218,0.864697876,51.05019073,-11555.5894,0.916449682,0.614103145,-3283.208166,0.961400348,2278.259784,22.07585217,0.534269284,9056.244052,35.90148107,0.554278904,61.71478338,0.417621711,0.352177772,2539.470414,14.12434454,0.41832355,11303.21486,109.0562685,0.532340717,565475.685,5422.186867,0.462755156,12.43867841,0.084718035,0.354977648,4.962139783,6538.199921,56.12480595,61.71478338,0.017368397,0.028946895,0.024127635,0.001935711,0.113526908,0.273007185,0.248905729,0.036741368,136.335939,197.6892109,182.4508153,14.56937277,604.7565271,1643.578224,753.2112827,164.4224832,183.5061619,0.849995482,0.019907929,0.905119706,0.017965233,230.6417133,0.916895915,711.6599722,123895.2108,0.26308289,187.1995476,10.16666667,667.7787598,614566.1135,12249.43707,2469.465351,9385.360674,4.960403728,65.4648726,13.19753426,68657.17188
0.178559265,132.9387586,-1114.773678,0.979562935,230.7321015,-531.4147683,0.947921627,109.6283485,3249.355682,0.842244852,60.11513376,-64697.54917,0.969674613,0.383254618,-1524.194525,0.930254372,2340.945637,23.73567279,0.505410544,10085.04525,71.55601301,0.725281411,62.35330242,0.43201026,0.377233088,2495.799704,19.09481357,0.410394753,11724.64205,118.5163087,0.504630742,640130.8761,7884.526834,0.599276341,12.44889804,0.08668811,0.378620287,5.009517899,6602.655284,56.66396365,62.35330242,0.023193487,0.033130492,0.025157255,0.001603483,0.10414756,0.254119291,0.228923169,0.031883649,126.0112759,205.5451244,185.908078,15.97896594,731.0937266,1313.613422,825.2316053,107.2565599,189.1533505,0.916318465,0.018206548,0.952761771,0.016137402,278.4010307,0.969792934,800.3911779,141056.4434,0.23988972,191.865947,12.66666667,842.5139404,706317.3453,12748.96976,2546.053851,10620.96097,5.007348211,66.4940189,13.27929078,68655.91252
-0.068743936,269.2608633,-320.4885431,0.936730149,245.5066361,-693.3523743,0.932787351,66.35246155,5751.299699,0.634451835,44.02373611,87809.03423,0.870087108,0.468098639,-2190.130765,0.587710878,2361.429952,22.29191349,0.416490242,9723.50769,3.146356,0.003093406,59.86526948,0.393781311,0.33623799,2591.13054,11.27584707,0.317977806,11372.58793,115.9999636,0.456139669,588472.844,3298.634208,0.165592016,12.44276886,0.071507443,0.276921354,4.804330805,6334.319691,57.41190428,59.86526948,0.014648752,0.025695704,0.02291129,0.001949816,0.074004191,0.279522811,0.240514104,0.046494616,101.0955008,207.9278999,186.97145,21.07631076,706.9567175,1366.078047,802.6778567,140.4426897,191.1337696,0.885897875,0.019342262,0.869675181,0.019298888,0.865449917,0.85812752,751.7440397,129182.68,0.260297437,195.3614137,13.16666667,837.7364258,627487.2172,12434.25595,2559.881725,9850.346801,4.857362651,63.6968192,13.11346475,68655.25326
0.227235943,94.41427586,-1157.676474,0.973945302,188.4023215,-35.90316025,0.931094124,75.62886947,4998.858976,0.848987023,61.20866864,-105869.7321,0.95635931,0.41987799,-1949.066693,0.937452948,2004.869203,12.38299393,0.323803725,9416.868687,26.35720887,0.275883734,58.41697412,0.373977892,0.374190952,2347.511347,16.2279984,0.392056746,10813.19708,67.55220266,0.321762796,555991.6648,4494.194768,0.363543012,10.83199159,0.068459948,0.377296316,5.388808007,7096.806607,54.23658595,58.41697412,0.022190289,0.029300976,0.024987209,0.001265426,0.112346612,0.232244732,0.211314844,0.022681544,152.7141041,203.2189197,184.6974469,8.679180685,768.2203057,1359.312057,884.840966,107.6089426,185.1592742,0.930812157,0.01931053,0.901143528,0.015536962,403.421553,0.955953027,846.0587491,110954.2499,0.219978142,185.9725567,9.5,586.1258789,598717.1343,11486.03479,2128.597486,9678.44208,5.396072034,61.8672821,11.4652527,68653.25161
0.225800695,152.5340641,-2244.773187,0.944429759,280.8278852,-994.1711941,0.880227793,100.8574161,5515.3855,0.739772635,57.52573601,76496.69276,0.921963871,0.424739702,-2863.688221,0.87717793,2438.928547,19.30933459,0.405824567,12484.39158,50.30826171,0.566552763,69.09760681,0.332020241,0.339319073,2834.020363,14.62461873,0.400367967,13784.58661,108.8615886,0.405596587,869465.1831,7036.770523,0.472151386,12.22492467,0.05904718,0.34000666,5.652675696,7445.94587,63.59696746,69.09760681,0.021366558,0.028203981,0.024400627,0.000945922,0.078479379,0.219369912,0.193670559,0.026773395,113.6583046,235.2504022,197.6149449,21.35934948,874.2910618,1448.256936,1030.563016,90.13017542,200.6502495,0.807452687,0.015858953,0.921859605,0.016025036,-26.26802968,0.922350874,1017.257653,166803.1521,0.203092839,206.4243711,8.833333333,639.740625,942545.3702,14925.51024,2641.379955,13013.63856,5.650649104,72.44501919,12.82066333,68636.5802
0.013230784,227.9383682,-659.6231293,0.972597047,231.7093479,-554.7806129,0.972407999,50.55181391,7914.278789,0.576925178,55.03740017,79138.74177,0.939496629,0.47443884,-3193.559376,0.57426331,2136.62828,21.42328061,0.452229318,11234.72028,3.33791423,0.00430315,65.68392383,0.500137492,0.427926302,2862.274751,15.6325505,0.374092459,12081.88251,120.8810415,0.451974579,744094.1444,5163.663121,0.255795458,11.61545236,0.088738088,0.428396079,5.65562115,7446.392527,59.41519034,65.68392383,0.01771226,0.024169496,0.02278286,0.001462862,0.064204936,0.220545726,0.188697026,0.037378061,118.5397421,197.4545862,181.5289444,16.15547081,839.9649407,1846.271484,1002.382005,216.6466664,185.2647749,0.932230626,0.016268466,0.937343212,0.017069566,-109.5109114,0.939755242,919.4643304,143514.2711,0.206106602,189.2600183,10.83333333,765.2709229,811333.8185,13365.43465,2364.170149,11485.75175,5.653336187,70.63643636,12.49464505,68636.05669
0.13237545,219.0391323,-1732.287741,0.936082362,273.0945087,-1114.612566,0.930763405,75.53058,4633.866706,0.872952442,45.89329436,102677.7782,0.933611911,0.600497199,-3556.383696,0.859863817,2413.409601,22.52843684,0.44779315,9941.417392,28.64640909,0.303632325,70.27022282,0.361072341,0.315247118,2845.422705,15.64699444,0.343988446,13126.37964,122.0324881,0.446893472,705090.5831,4980.709975,0.329992068,12.91868586,0.066981142,0.317180926,5.440302801,7171.601614,57.94057911,70.27022282,0.023275203,0.027517708,0.024726638,0.000714576,0.086842683,0.269512234,0.240155129,0.039950579,95.52041842,204.9137013,184.3525595,21.60486382,705.4870285,1099.92477,779.6357519,79.49936192,188.3118304,0.839472798,0.018669295,0.927092513,0.020338447,-223.1224616,0.93414439,748.7660177,137851.9159,0.259256491,194.0202463,15.33333333,1130.726611,749516.5834,14311.64775,2632.218091,10158.70794,5.4371011,73.77639673,13.569068,68632.9486
0.231101089,132.6364385,-1741.770618,0.981880025,242.4535368,-578.5638345,0.948509059,88.56873727,4926.054525,0.853010739,57.69202508,-14559.56794,0.978847064,0.469363466,-2706.132084,0.940325804,2354.529939,16.26427199,0.145147504,10781.96832,44.49645816,0.254525566,66.11716479,0.534699905,0.337992564,2876.558041,17.79333506,0.266419376,12879.33091,136.5778951,0.356609561,728475.1138,7315.857296,0.300916415,12.09754996,0.051570785,0.090440584,5.469861845,7211.17561,60.40943785,66.11716479,0.016185278,0.024140618,0.022804146,0.001496562,0.074290695,0.25690784,0.213945471,0.041084099,109.0953642,222.6679098,191.1847408,20.93720984,744.6264338,1545.523493,921.4792912,160.012457,196.5494746,0.913085726,0.017633326,0.977230856,0.016612062,139.3874848,0.98148953,876.4225255,149173.1254,0.231953959,202.7250128,18,1293.812402,821587.9713,14615.00984,2649.051441,11388.89475,5.559841907,72.07964722,13.0427308,68632.09323
0.212587461,226.4153888,-2798.409697,0.86958306,313.2305444,-1214.444102,0.834921781,68.74427778,7434.625846,0.647754304,43.49182347,231738.1637,0.866510618,0.572508566,-4509.427202,0.716536123,2613.403255,17.21827187,0.427197742,12441.43909,20.75690596,0.283988629,72.83243652,0.195287611,0.183395173,2923.51176,5.657050744,0.14747086,15574.86291,102.3058707,0.426595738,909117.3519,3625.043175,0.245358113,12.22054307,0.033051489,0.184975545,5.96015938,7854.674055,62.91702621,72.83243652,0.019129297,0.027214926,0.024896869,0.001110853,0.093840149,0.232714694,0.209173533,0.02658989,135.0271603,231.9329826,212.5661636,19.57257221,930.7537152,1438.906072,1025.614898,87.90655479,214.6649855,0.751567139,0.017169023,0.84972449,0.019917436,-424.8697714,0.867319534,1003.838227,158099.8404,0.220391729,221.0697676,13.33333333,996.817627,942071.9318,16527.45597,2773.656153,12592.26701,5.958734905,74.82317708,12.55690433,68631.12566
0.304068702,184.7797839,-3470.914924,0.914462756,265.8503695,-605.9645719,0.791974839,52.59598288,9104.785547,0.445733823,47.92332732,154140.5885,0.902134543,0.564305233,-4551.88136,0.675527116,2552.554606,13.82631776,0.303975811,12589.7042,28.2416321,0.597848177,66.2582666,0.179670384,0.150173699,2747.322425,1.769960011,0.022063355,14239.11728,85.07039595,0.365379075,836526.4667,3887.404945,0.29969791,11.88081545,0.025638176,0.093274595,5.577486768,7351.848523,62.84771906,66.2582666,0.018498018,0.026711462,0.024075771,0.00158264,0.106016939,0.231115203,0.202029722,0.02488204,160.2368179,242.8964675,213.9678966,17.46375431,894.191887,1555.345771,1070.554353,112.1023239,215.371574,0.763124773,0.017048371,0.893982631,0.018795782,-266.1968231,0.899510422,1040.913849,156764.0779,0.212546805,220.9066706,17.33333333,1182.136084,874422.8445,15127.10219,2711.875772,12764.59094,5.579058894,68.52156982,12.28565577,68630.25036
0.276824962,220.7782946,-3777.800572,0.759400001,331.0084367,-1470.922661,0.568063456,90.72629729,6849.079313,0.524819217,41.09864527,320446.0256,0.76517354,0.414158679,-2889.468763,0.569280853,2580.2328,13.98453809,0.278177438,13206.7776,41.06221741,0.722632354,70.07558425,0.24349802,0.398547529,2918.896294,7.225161208,0.448018666,14789.71923,109.0771646,0.460674285,928283.4501,5938.014948,0.618463101,12.23882842,0.017499917,0.084019265,5.724492552,7544.101249,62.56139307,70.07558425,0.019780561,0.026789513,0.024003893,0.001462512,0.106036407,0.232824623,0.194669186,0.024584588,136.3227139,244.1423306,210.0138553,24.98278515,925.0344343,1289.154823,1082.790861,70.32712048,211.4294856,0.49355193,0.015968831,0.749468143,0.020002277,-658.8907022,0.74105999,1090.762611,167053.5847,0.205506989,223.8657139,32.83333333,2348.361169,964019.5488,15973.2441,2770.026031,13486.67864,5.767949552,71.42291479,12.38437682,68627.53306
0.481780961,40.7761195,-4483.66853,0.882497156,196.0621034,12.80332485,0.662105892,53.93049645,9328.987744,0.652349942,54.3906007,158755.0032,0.727893787,0.564433037,-5095.226846,0.872568919,2229.672757,18.30773132,0.36204215,12977.4466,26.27830245,0.272338977,67.65112688,0.34610793,0.21063304,2902.218627,10.88337282,0.311079948,13340.01014,109.7045181,0.364022055,884326.1678,5655.342165,0.238021804,11.30697567,0.057745438,0.20911505,5.983562872,7879.937295,61.27688918,67.67160017,0.017018015,0.036487654,0.023187195,0.002426424,0.051196209,0.193638904,0.170333044,0.029686614,110.0019788,226.9931041,195.5949532,24.97813439,728.3402662,2148.635245,1177.166691,195.795086,197.165775,0.662084366,0.015026139,0.716524108,0.01338268,251.6322543,0.728351001,1123.221697,156705.0574,0.182566904,205.0481913,12.5,878.1227295,937439.8133,14431.97007,2412.466842,13218.09894,5.982278577,70.91096157,11.85359358,68618.6862
0.418812992,33.11584917,-3656.948447,0.919748482,174.0510316,255.4632864,0.659806494,58.39398658,9401.570072,0.63616288,61.73120643,78491.47608,0.763612707,0.480285782,-4088.708037,0.91078337,2250.869516,21.32139373,0.466663802,13199.59448,41.78548432,0.45395017,65.04136186,0.423293837,0.249694583,2802.374552,10.15354556,0.33800986,12777.23903,124.4758395,0.47039718,867245.8563,7466.584455,0.339158076,11.46448953,0.070889484,0.236849886,5.665222441,7462.455883,60.63669847,65.05032589,0.010770012,0.037315637,0.023004618,0.003396974,0.056450757,0.185565904,0.168715981,0.028942501,126.0028644,224.0191145,195.5446614,23.13899849,712.7218041,2981.79534,1200.198777,300.7473518,195.6093013,0.649343619,0.014630248,0.736956845,0.012243108,379.9574795,0.753676003,1129.084525,163740.5063,0.180191339,203.4293453,12.5,849.703567,931721.0547,13873.92447,2438.15154,13531.31746,5.690323442,68.86305106,12.10185164,68618.06664
